city,name,developer,rera-id,price,water-availability,status-of-electricity,lift,furnishing,bedrooms,bathrooms,status,configuration,tower-and-unit-details,recommended-for,neighborhood,roads,safety,cleanliness,public-transport,parking,connectivity,traffic,school,restaurants,hospital,market,locality-rating
Ahmedabad,OrchidSky,GSGAbodeLLP,PR/GJ/AHMEDABAD/AHMEDABADCITY/AUDA/MAA06586/080120,57.9Lac,24HoursAvailable,No/RarePowercut,2,Unfurnished,3,3,UnderConstruction,3BHKFlat|CommercialShop,"12Towers,666Units","Retirees,,Family,,Couple,,",4,3,4,4,3,4,3,4,4,3,3,3,4.3
Ahmedabad,MalabarExotica,GaneshHousingCorporationLtd.,PR/GJ/AHMEDABAD/AHMEDABADCITY/AUDA/RAA08770/140721,71.0Lac,24HoursAvailable,No/RarePowercut,2,Unfurnished,3,3,UnderConstruction,3BHKFlat,"4Towers,224Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.7
Ahmedabad,ShyamHeights,ShyamVijayInfrastructureLLP,PR/GJ/AHMEDABAD/AHMEDABADCITY/AUDA/RAA08184/150321,98.3Lac,No/RarePowercut,2,Unfurnished,,3SeeDimensionBedroom114X10ft,3,UnderConstruction,3BHKFlat,"3Towers,162Units","Retirees,,Family,,Couple,,",4,4,4,4,5,4,5,4,5,4,5,4,4.5
Ahmedabad,SheetalWestparkResidency,SheetalInfrastructurePvt.Ltd.,PR/GJ/AHMEDABAD/AHMADABADCITY/AUDA/RAA00169/A1R/280918,1.32Cr,24HoursAvailable,No/RarePowercut,2,Unfurnished,3SeeDimensionBedroom111X14ft,3,ReadytoMove,"3,4BHKFlat","7Towers,326Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.6
Ahmedabad,SamanvaySkyview,AshapuraBuildcon,PR/GJ/AHMEDABAD/AHMEDABADCITY/AUDA/MAA06349/191119,34.4Lac,No/RarePowercut,2,Unfurnished,11,2,2,UnderConstruction,2BHKFlat,"5Towers,220Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.5
Ahmedabad,ShaligramPrime,ShaligramGroup,PR/GJ/AHMEDABAD/AHMEDABADCITY/AUDA/MAA06127/A1M/1,50.0Lac,24HoursAvailable,No/RarePowercut,2,Unfurnished,2SeeDimensionsBedroom110X10ftBedroom213X10ft,2,UnderConstruction,"2,3BHKFlat","18Towers,992Units","Retirees,,Family,,Couple,,",4,4,4,4,3,4,4,3,4,4,4,4,4.6
Ahmedabad,RashmiVihar,RashmiEngiconPvt.Ltd,NA,21.0Lac,Unfurnished,,,IndoorGamesRoomSecurityAEROBICSROOMKidsPlayAreaClubHouse,2,2,ReadytoMove,"1,2BHKFlat","8Towers,378Units","Retirees,,Family,,Couple,,",4,4,4,3,4,4,4,3,4,4,4,4,4.3
Ahmedabad,RajshreeElanza,RajshreeDevelopers,PR/GJ/AHMEDABAD/AHMEDABADCITY/AUDA/MAA08641/170621,63.6Lac,24HoursAvailable,No/RarePowercut,2,Unfurnished,3SeeDimensionBedroom114X10ft,3,UnderConstruction,"2,3BHKFlat",4Towers,"Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.4
Ahmedabad,VivaanElysium,VivaanGroup,PR/GJ/AHMEDABAD/AHMEDABADCITY/AUDA/MAA08182/150321,47.3Lac,None,24HoursAvailable,No/RarePowercut,2,3,3,UnderConstruction,"2,3BHKFlat",2Towers,"Family,,",4,5,4,4,4,4,5,4,4,4,5,4,4.5
Ahmedabad,GreenGlades,GodrejProperties,NA,50.0Lac,EastTalktoourbestVastuConsultantstogetinstantsolution.ViewConsultants,Garden/Park,Vitrified,24HoursAvailable,2SeeDimensionsBedroom110X11ftBedroom211X12ft,2,NewPropertyGetDocumentsVerified,"1,2,3,4BHKFlat|4BHKPenthouse","7Towers,772Units","Retirees,,Family,,Couple,,",4,4,4,4,3,4,4,4,4,3,3,3,4.3
Ahmedabad,ShilpAnanta,ShilpGroup,PR/GJ/AHMEDABAD/AHMEDABADCITY/AUDA/MAA08006/050221,38.0Lac,No/RarePowercut,2,Unfurnished,,2SeeDimensionsBedroom111X10ftBedroom210X12.5ft,2,UnderConstruction,2BHKFlat,10Towers,"Retirees,,Family,,Couple,,",4,3,4,4,3,4,3,4,4,3,3,3,4.3
Ahmedabad,GodrejGardenCity,GodrejProperties,PR/GJ/AHMEDABAD/AHMEDABADCITY/AUDA/RAA00442/141017,1.20Cr,No/RarePowercut,2,Unfurnished,,4SeeDimensionsBedroom110X12ftBedroom211X12ftBedroom314X12ftBedroom410X12ft,4,UnderConstruction,"1,2,3,4BHKFlat|4BHKPenthouse","7Towers,13000Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.7
Ahmedabad,StatusElysium,StatusBuildcon,NA,55.0Lac,WestTalktoourbestVastuConsultantstogetinstantsolution.ViewConsultants,ahmed,MainRoad,"CeramicTiles,Vitrified",2SeeDimensionsBedroom110X12ftBedroom212X10ft,2,ReadytoMove,"2,3BHKFlat","4Towers,182Units","Retirees,,Family,,Couple,,",4,4,4,4,3,4,4,4,4,4,4,4,4.6
Chennai,SPRCityHighlivingDistrict,SPRIndia,TN/29/BUILDING/0068/2018,1.87Cr,24HoursAvailable,No/RarePowercut,1,Unfurnished,3SeeDimensionBedroom110X11ft,3,ReadytoMove,"2,3,4BHKFlat","3Towers,674Units","Retirees,,Family,,Couple,,",4,4,4,4,4,3,4,3,4,4,4,4,4.4
Chennai,KGHouseofChampions,KGFoundationsPvtLtd,TN/01/BUILDING/0290/2021,28.8Lac,24HoursAvailable,No/RarePowercut,2,Semi-Furnished,2,2,UnderConstruction,2BHKFlat,"5Towers,292Units","Retirees,,Family,,Couple,,",4,3,4,4,4,4,4,3,4,4,4,4,4.3
Chennai,IshaSanthosham,IshaHomesIndiaPrivateLimited,TN/01/Building/0206/2021,38.5Lac,No/RarePowercut,Unfurnished,5,,2,2,UnderConstruction,"2,3BHKFlat","3Towers,143Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,3,4,4,4.4
Chennai,MyansLuxuryVillas,MAYANCESCONSTRUCTION&ENGINEERINGSERVICESPvt.Ltd.,NA,5.50Cr,"Vitrified,CeramicTiles",24HoursAvailable,No/RarePowercut,Unfurnished,5,5,ReadytoMove,"2,3BHKFlat|3,4,5BHKVilla",73Units,"Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,3,4,3,3,4.4
Chennai,CloverByTheRiver,AppaswamyRealEstatesLtd.,TN/29/Building/034/2019,3.15Cr,No/RarePowercut,Unfurnished,18,,3,3,UnderConstruction,"2,3,4BHKFlat","4Towers,300Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.5
Chennai,ShriramPark63,ShriramPropertiesLtd.,TN/01/Building/0072/2018,78.7Lac,No/RarePowercut,4,Unfurnished,13,2,2,ReadytoMove,"2,3,4BHKFlat","10Towers,883Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,3,4,4,4.4
Chennai,JubileeResidences,Urbanrise,TN/01/Building/0310/2018,33.4Lac,24HoursAvailable,No/RarePowercut,Unfurnished,4,2,2,ReadytoMove,"1,2,3BHKFlat|2BHKBuilderFloorApartment|StudioApartment","8Towers,1020Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,3,3,4,4.4
Chennai,NestCarnival,NestBuilders,NA,89.1Lac,1,Unfurnished,,,3,3,UnderConstruction,"2,3BHKFlat","1Tower,40Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.6
Chennai,RCJonesCastle,RajarathnamConstructionP.Ltd.,TN29/BUILDING/0119/2021,1.39Cr,No/RarePowercut,2,Unfurnished,,3,3,UnderConstruction,"2,3BHKFlat","1Tower,72Units","Retirees,,Family,,Couple,,",4,4,4,3,4,3,4,3,4,4,4,4,4.6
Chennai,DacCentum,DacPromoters,TN/01/Building/0262/2021dated24/08/2021,76.4Lac,No/RarePowercut,1,Unfurnished,,2,2,UnderConstruction,"2,3BHKBuilderFloorApartment","1Tower,56Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.5
Chennai,PragnyaEdenPark,PragnyaSouthCityProjectsPvt.Ltd.,NA,85.0Lac,Vitrified,24HoursAvailable,No/RarePowercut,3,3SeeDimensionBedroom111X12ft,3,ReadytoMove,"1,2,3BHKFlat","16Towers,1654Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,3,4,4,4.5
Chennai,OlympiaOpalineSequel,OlympiaGroup,NA,1.20Cr,24HoursAvailable,No/RarePowercut,2,NewConstruction,4SeeDimensionsBedroom114X12ftBedroom214X12ftBedroom314X12ftBedroom414X12ft,4,ReadytoMove,"2,3,4BHKFlat","4Towers,608Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.5
Chennai,BrigadeResidencesatWTC,BrigadeEnterprisesLtd.,TN/01/Building/0174/2019,2.25Cr,No/RarePowercut,Unfurnished,,,3,3,UnderConstruction,3BHKFlat,"1Tower,298Units","Retirees,,Family,,Couple,,",4,3,4,3,4,4,4,3,4,4,4,4,4.3
Chennai,SummerGarden,VaanamConstructions,TN/29/Building/0092/2021,94.5Lac,24HoursAvailable,No/RarePowercut,Unfurnished,5,2,2,UnderConstruction,"2,3BHKFlat","1Tower,34Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.6
Chennai,BollineniZION,BSCPLInfrastructureLtd,TN/01/Building/0458/2020,49.7Lac,No/RarePowercut,2,Unfurnished,,3SeeDimensionBedroom111X10ft,2,UnderConstruction,"2,3BHKFlat","3Towers,581Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.4
Chennai,PuravankaraPurvaSomersetHouse,PuravankaraLtd.,TN/29/Building/013/2019dated29/01/2019,3.38Cr,No/RarePowercut,2,Unfurnished,,4SeeDimensionsBedroom112X15ftBedroom214X12ftBedroom312X15ftBedroom414X12ft,4,UnderConstruction,"3,4,5BHKFlat|3BHKPenthouse","4Towers,181Units","Retirees,,Family,,Couple,,",4,4,4,4,4,3,4,3,4,4,4,4,4.7
Chennai,VGNFairmont,VGNProjectsEstatesPrivateLimited.,NA,47.5Lac,Unfurnished,,,MultipurposeHallLaundryServiceVisitorParkingConferenceRoomWasteDisposalRainWaterHarvestingWaterStorageConciergeServicesKidsPlayAreaBanquetHallBank&ATMVaastuCompliantLibraryAndBusinessCentreActivityDeck4SwimmingPoolIntercomFacilityKidsClubFlowerGardensEventSpace&AmphitheatreFireFightingEquipmentCoffeeLounge&RestaurantsClubHouseGrandEntrancelobbyCafeteria/FoodCourtJoggingandStrollingTrackRetailBoulevard(RetailShops)EarlyLearningCentreIndoorGamesRoomGymnasiumSecurityIndoorSquash&BadmintonCourtsOutdoorTennisCourtsDTHTelevisionFacilityParkInternet/Wi-FiConnectivityPipedGasLiftMultipurposeCourtsViewallAmenities,2,2,ReadytoMove,"2,3,4,5BHKFlat","4Towers,1559Units","Retirees,,Family,,Couple,,",4,4,4,4,4,3,4,3,4,4,4,4,4.7
Chennai,RWDGrandCorridor,RWD,TN/02/Building/037/2019,91.7Lac,1Covered,24HoursAvailable,No/RarePowercut,3,3SeeDimensionBedroom110X14ft,3,UnderConstruction,"2,3BHKFlat","3Towers,356Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.4
Chennai,Alpha,EKHOMES,NA,51.6Lac,2,Unfurnished,,,2,2,UnderConstruction,"2,3BHKFlat","2Towers,60Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.5
Chennai,MGPDwelling,MGPBuildersandDevelopersPrivateLimited,NA,1.04Cr,Unfurnished,2,,ReservedParkingSecurity,3,3,UnderConstruction,3BHKFlat|3BHKVilla,8Units,"Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.4
Chennai,LMLPrakriti,LMLHomes,TN/01/Building/0147/2019,98.7Lac,No/RarePowercut,Unfurnished,4,,4,4,UnderConstruction,"1,2,3,4BHKFlat","6Towers,231Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.6
Chennai,UrbanTreeAmaze,UrbanTreeInfrastructuresPvt.Ltd.,Vitrified,67.0Lac,No/RarePowercut,Unfurnished,,PowerBackUpMultipurposeHallSolarEnergyVisitorParkingRainWaterHarvestingParkInternet/Wi-FiConnectivityGymnasiumSecurityLiftKidsplayareaSkydeckViewallAmenities,3,3,UnderConstruction,"2,3BHKFlat",132Units,"Retirees,,Family,,Couple,,",4,4,4,3,4,4,4,3,4,4,4,4,4.4
Chennai,LancorInfinys,LancorHoldingsLtd.,TN/01/Building/0210/2021,62.8Lac,24HoursAvailable,No/RarePowercut,3,Unfurnished,2,2,UnderConstruction,"2,3BHKFlat","1Tower,210Units","Retirees,,Family,,Couple,,",4,3,4,4,4,4,4,3,4,4,4,4,4.3
Chennai,BhaggyamSrishti,BhaggyamConstructions,TN/01/Building/0150/2021,88.9Lac,No/RarePowercut,2,Unfurnished,,3SeeDimensionBedroom115.5X11.7ft,2,ReadytoMove,"2,3BHKFlat","5Towers,72Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.5
Chennai,JKBPearl,JKBHousingPvt.Ltd.,NA,1.45Cr,1,Unfurnished,,ReservedParkingPowerBackUpCCTVCameraRainWaterHarvestingLift,2,2,UnderConstruction,"2,3BHKFlat","1Tower,3Units","Retirees,,Family,,Couple,,",4,4,4,4,4,3,4,3,4,4,4,4,4.6
Chennai,Sindhuraa,ArunExcelloConstructionLLP,TN/01/Building/0358/2020,29.9Lac,No/RarePowercut,2,Unfurnished,,2SeeDimensionsBedroom18.6X9.1ftBedroom28.6X9.4ft,2,UnderConstruction,"1,2BHKFlat","2Towers,240Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,3,4,4,4.5
Chennai,NewryAprita,NewryPropertiesPvt.Ltd.,TN/29/BUILDING/0050/2020,1.01Cr,No/RarePowercut,1,Unfurnished,3,3,3,ReadytoMove,"2,3BHKFlat","1Tower,16Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,3,4,4.3
Chennai,ETERNE,PSConstruction,TN/01/Building/0220/2021,52.6Lac,No/RarePowercut,1,Unfurnished,4,2,2,UnderConstruction,"2,3BHKFlat","1Tower,28Units","Retirees,,Family,,Couple,,",4,4,4,4,3,4,4,3,4,3,4,4,4.5
Chennai,NavinsHangingGardens,NavinHousing&PropertiesPvt.Ltd.,TN/29/Building/318/2021,1.24Cr,24HoursAvailable,No/RarePowercut,Unfurnished,13,3,3,UnderConstruction,"2,3BHKFlat","1Tower,107Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.4
Chennai,PalmeraGardenPhaseII,ElegantConstructions,NA,40.2Lac,Vitrified,24HoursAvailable,No/RarePowercut,1,1SeeDimensionBedroom112.1X11.6ft,1,ReadytoMove,"1,2,3BHKFlat","4Towers,115Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.5
Kolkata,FortuneHeights,FortuneParkHousingProjectsPvt.Ltd.,HIRA/P/NOR/2021/001204,23.9Lac,No/RarePowercut,Unfurnished,11,,2,2,ReadytoMove,"2,3,4BHKFlat|3BHKPenthouse","14Towers,865Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.4
Kolkata,RameswaraRiverview,RameswaraGroupEnterprise,NA,44.6Lac,"Vitrified,CeramicTiles",1Covered,24HoursAvailable,No/RarePowercut,3SeeDimensionsBedroom112X10ftBedroom212X10ftBedroom312X10ft,2,UnderConstruction,"2,3BHKFlat","10Towers,360Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.5
Kolkata,FloraFountain,ASPSDevelopersLLP,HIRA/P/KOL/2018/000050,1.08Cr,24HoursAvailable,No/RarePowercut,Unfurnished,26,3,2,ReadytoMove,"2,3,4BHKFlat","2Towers,368Units","Retirees,,Family,,Couple,,",4,4,4,4,4,3,4,4,4,4,4,4,4.2
Kolkata,DTCSouthernHeights,DTCProjectsPvt.Ltd.,HIRA/P/SOU/2018/000141,37.6Lac,No/RarePowercut,Unfurnished,9,,2,2,ReadytoMove,"2,3BHKFlat","28Towers,2500Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,3,4,4,4.5
Kolkata,JoyvilleHowrah,ShapoorjiPallonjiRealEstate,HIRA/P/HOW/2021/001190,53.7Lac,24HoursAvailable,No/RarePowercut,Unfurnished,,3,2,ReadytoMove,"1,2,3BHKFlat","29Towers,3000Units","Retirees,,Family,,Couple,,",4,4,4,3,4,3,4,3,4,4,4,4,4.5
Kolkata,SunDwarka,SunConstruction,HIRA/P/NOR/2020/001102,59.3Lac,No/RarePowercut,1,Unfurnished,,2,2,UnderConstruction,"1,2BHKFlat","2Towers,47Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.8
Kolkata,UrbanLakesPhaseI,SugamDiamondProjectsLLP,HIRA/P/HOO/2020/000906,22.3Lac,No/RarePowercut,2,Unfurnished,,2SeeDimensionBedroom110X10ft,2,UnderConstruction,"1,2,3BHKFlat","4Towers,560Units","Retirees,,Family,,Couple,,",4,4,4,4,4,3,4,3,4,3,3,4,4.4
Kolkata,BhawaniCourtyard,BhawaniGroup,P51800029854,55.0Lac,24HoursAvailable,No/RarePowercut,1,Unfurnished,3,2,UnderConstruction,"1,2,3BHKFlat","9Towers,249Units","Retirees,,Family,,Couple,,",4,4,4,4,4,3,4,4,4,4,4,4,4.5
Kolkata,MeenaOrchid,GMGroup,NA,44.7Lac,2,Unfurnished,4,,2,2,UnderConstruction,"2,3BHKFlat","1Tower,140Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.8
Kolkata,IdealAquaview,IdealRealEstate,HIRA/P/NOR/2018/000192,1.10Cr,No/RarePowercut,Unfurnished,,,3,2,ReadytoMove,"2,3,4,5BHKFlat","7Towers,980Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.7
Kolkata,OrchardAvaasa,OswalGroup,HIRA/P/NOR/2021/001199,66.3Lac,24HoursAvailable,No/RarePowercut,2,Unfurnished,3,2,UnderConstruction,"2,3BHKFlat",1Tower,"Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.5
Kolkata,AngelicaTowersatActiveAcres,RuchiRealty,Vitrified,88.0Lac,No/RarePowercut,3,Unfurnished,23,2,2,UnderConstruction,"2,3BHKFlat","1Tower,276Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.6
Kolkata,UrbanVista,LoharukaGroup,HIRA/P/NOR/2021/001241,46.0Lac,24HoursAvailable,No/RarePowercut,2,Unfurnished,2,2,UnderConstruction,"2,3BHKFlat","7Towers,985Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.5
Kolkata,VinayakVista,VinayakGroup,HIRA/P/DAR/2019/000570,81.8Lac,24HoursAvailable,No/RarePowercut,3,Unfurnished,3SeeDimensionBedroom110X13ft,2,UnderConstruction,"2,3,4,5BHKFlat","3Towers,406Units","Retirees,,Family,,Couple,,",4,4,4,4,4,3,4,4,4,4,4,4,4.5
Kolkata,MerlinRise,MerlinGroup,NA,32.1Lac,2,Unfurnished,,,2,2,UnderConstruction,"2,3BHKFlat","9Towers,1062Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.5
Kolkata,RohraAddressPhase2,RohraDevelopersPvt.Ltd.,NA,48.1Lac,North-WestTalktoourbestVastuConsultantstogetinstantsolution.ViewConsultants,HIRA/P/NOR/2019/000470,"Vitrified,CeramicTiles",24HoursAvailable,2SeeDimensionsBedroom115X10ftBedroom211.5X9ft,2,ReadytoMove,"2,3BHKFlat",16Towers,"Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.6
Kolkata,SuCasaRoyal,EthaRealtyPvt.Ltd.,HIRA/P/SOU/2019/000375,42.8Lac,No/RarePowercut,2,Unfurnished,9,3,2,UnderConstruction,"2,3BHKFlat","2Towers,86Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,3,4,4,4.6
Kolkata,OxfordSquare,RiyaPrimarcGreensLLP,HIRA/P/NOR/2018/000073,24.0Lac,No/RarePowercut,2,Unfurnished,,2,2,ReadytoMove,"1,2,3BHKFlat","5Towers,160Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.4
Kolkata,DevalokeSonarCity,DevalokeGroup,HIRA/P/SOU/2018/000305,43.4Lac,24HoursAvailable,No/RarePowercut,1,Unfurnished,2,2,UnderConstruction,"2,3BHKFlat","20Towers,1030Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,3,4,4,4.4
Kolkata,SouthernSky,JoyMajumdar&Co.&SencoInfrastucture,NA,35.7Lac,MainRoad,Vitrified,24HoursAvailable,No/RarePowercut,2,2,ReadytoMove,"2,3BHKFlat","1Tower,15Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.4
Kolkata,GoldenHeights,J.G.Group,HIRA/P/SOU/2018/000090,25.9Lac,24HoursAvailable,No/RarePowercut,1,Unfurnished,2SeeDimensionBedroom110X11ft,2,ReadytoMove,"2,3BHKFlat","4Towers,134Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,3,4,4,4.4
Kolkata,RishiPranayaPhase1,RishiGroup,HIRA/P/NOR/2019/000465,51.4Lac,24HoursAvailable,No/RarePowercut,2,Unfurnished,2SeeDimensionBedroom110X11ft,2,UnderConstruction,"2,3BHKFlat","2Towers,272Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.5
Surat,Swapnabhoomi,Swapnabhoomi,NA,85.4Lac,EastTalktoourbestVastuConsultantstogetinstantsolution.ViewConsultants,"Garden/Park,MainRoad",Vitrified,24HoursAvailable,3SeeDimensionsBedroom113X12ftBedroom213X10ftBedroom312X11ft,3,NewPropertyGetDocumentsVerified,3BHKFlat,"8Towers,416Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.7
Surat,ShukanLifestyle,SHILALEKHGROUP,NA,1.06Cr,EastTalktoourbestVastuConsultantstogetinstantsolution.ViewConsultants,PR/GJ/SURATCITY/SUDA/RAA06727/010220,MainRoad,"CeramicTiles,Marble,Mosaic,Vitrified",3SeeDimensionsBedroom112X10ftBedroom211X13ftBedroom312X14ft,3,NewPropertyGetDocumentsVerified,"3,4BHKFlat","3Towers,120Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.7
Surat,Swapnabhoomi,Swapnabhoomi,NA,90.0Lac,EastTalktoourbestVastuConsultantstogetinstantsolution.ViewConsultants,CeramicTiles,24HoursAvailable,No/RarePowercut,3SeeDimensionsBedroom113X18ftBedroom213X17ftBedroom313X17ft,3,NewPropertyGetDocumentsVerified,3BHKFlat,"8Towers,416Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.7
Surat,AagamHeights,AagamGroup,NA,75.0Lac,"Garden/Park,Pool,MainRoad",Vitrified,24HoursAvailable,No/RarePowercut,3,3,ReadytoMove,"2,3,4BHKFlat","15Towers,495Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,3,3,3,4,4.4
Pune,LegacyWoods,IAANAssociates,P52100031677,64.5Lac,No/RarePowercut,2,Unfurnished,14,3,2,UnderConstruction,3BHKFlat,"1Tower,116Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,3,4,4,4.4
Pune,VantageTwentyOne,YashadaRealtyGroup,P52100022932,1.30Cr,24HoursAvailable,No/RarePowercut,Unfurnished,21,3SeeDimensionBedroom113X10ft,3,UnderConstruction,"2,3,4BHKFlat","4Towers,244Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.6
Pune,MiravetDistrict,AswaniAssociates,P552100030203,66.2Lac,No/RarePowercut,2,Unfurnished,,2SeeDimensionsBedroom110X12ftBedroom213X10.6ft,2,UnderConstruction,2BHKFlat,"4Towers,350Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.6
Pune,UrbanSkylinePhase2,UrbanSpaceCreators,P52100031043,98.5Lac,No/RarePowercut,3,Unfurnished,,3SeeDimensionsBedroom111X13ftBedroom211X12ftBedroom310X11ft,3,UnderConstruction,"2,3,4,5,6BHKFlat","4Towers,900Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.6
Pune,PrasunSarvam,PrasunAssociates,P52100021383,75.3Lac,24HoursAvailable,No/RarePowercut,2,Semi-Furnished,2,2,UnderConstruction,"2,3BHKFlat","2Towers,288Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.5
Pune,RahejaGardens,KRahejaRealtyPrivateLimited,NA,1.0Cr,2,Unfurnished,,,2,2,ReadytoMove,"1,2,3BHKFlat","1Tower,30Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.6
Pune,MalpaniCereza,MalpaniGroup,P52100017246,54.0Lac,No/RarePowercut,3,Unfurnished,11,2,2,UnderConstruction,2BHKFlat,"1Tower,129Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,3,4,4.5
Pune,TCGCliffGardensVCHomes,TCGRealEstate,Vitrified,38.4Lac,No/RarePowercut,Unfurnished,,,1,1,UnderConstruction,"1,2BHKFlat","5Towers,360Units","Retirees,,Family,,Couple,,",4,4,4,4,3,4,4,3,4,4,3,4,4.5
Pune,Dhruvaa,JKREALTY&KoralRealty,P52100031208,80.0Lac,No/RarePowercut,2,Unfurnished,,2SeeDimensionsBedroom110X12.5ftBedroom210.5X10ft,2,UnderConstruction,2BHKFlat,"1Tower,42Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.5
Pune,NyatiExuberanceI,NyatiGroup,P52100027031,56.0Lac,24HoursAvailable,No/RarePowercut,2,Unfurnished,2,2,UnderConstruction,2BHKFlat,"5Towers,420Units","Retirees,,Family,,Couple,,",4,3,4,4,3,4,4,3,4,4,4,4,4.3
Pune,Wildwoods,ManavGroup,P52100021095,47.7Lac,24HoursAvailable,No/RarePowercut,2,Unfurnished,2,2,UnderConstruction,2BHKFlat,"2Towers,141Units","Retirees,,Family,,Couple,,",4,3,4,4,4,4,4,3,4,3,4,4,4.3
Pune,PrideWorldCity,PrideGroup,Vitrified,53.2Lac,No/RarePowercut,3,Unfurnished,16,2SeeDimensionsBedroom19.11X9.1ftBedroom29.11X9.1ftBedroom39.11X9.1ft,2,UnderConstruction,"1,2,3,4BHKFlat","35Towers,1800Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,3,4,4.6
Pune,MistyGreens,Pruthvidevelopers,P52100017679,45.5Lac,24HoursAvailable,No/RarePowercut,2,Semi-Furnished,2,2,ReadytoMove,"2,3BHKFlat","1Tower,88Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,3,4,4,4.4
